folio,text in tag,before,after
tcn_p113v_preTEI,quart d’heure,"['fai', 'achevé', 'laisse', 'faire', 'prise', 'ce', 'qui', 'sera', 'dans', 'un']","['Lors', 'despouille', 'le', 'contour', 'd', 'ardille', 'qui', 'te', 'servira', 'pour']"
tcn_p114r_preTEI,espaced’un pater n,"['🝋', 'Ce', 'faict', 'trempe', 'le', 'rev', 'to', 'n', 'moule', 'l']","['oster', 'to', 'n', 'moule', 'da', 'n', 's', 'l', 'eau', 'n']"
tcn_p114v_preTEI,quartd’heure,"['partout', '&', 'resuive', 'les', 'plus', 'subtilles', 'parties', 'Adoncq', 'laisse', 'un']","['fayre', 'prise', 'puys', 'oste', 'le', 'cercle', '&', 'tourtelle', 'd', 'ardille']"
tcn_p114v_preTEI,jour,"['de', 'vye', 'Toutesfois', 'le', 'mieux', 'seroit', 'de', 'mouler', 'au', 'mesme']","['les', '4', 'ou', '5', 'moules', 'que', 'tu', 'peulx', 'faire', 'pource']"
tcn_p114v_preTEI,jour,"['que', 'ces', 'animaulx', 'infects', 'd', 'eulx', 'mesmes', 'sont', 'dans', 'un']","['puants', 'Ayant', 'laissé', 'tes', 'moules', 'un', 'jour', 'ou', 'deulx', 'es']"
tcn_p114v_preTEI,jour,"['sont', 'dans', 'un', 'jour', 'puants', 'Ayant', 'laissé', 'tes', 'moules', 'un']","['ou', 'deulx', 'es', 'à', 'essorer', 'car', 'il', 'se', 'garderont', 'humides']"
tcn_p114v_preTEI,moys,"['es', 'à', 'essorer', 'car', 'il', 'se', 'garderont', 'humides', 'bien', 'un']","['fais', 'les', 'souspirails', 'à', 'une', 'moictié']"
tcn_p114v_preTEI,jour,"['tu', 'as', 'faict', 'ton', 'second', 'gect', 'si', 'tu', 'laissois', 'un']","['ou', 'une', 'nuict', 'ton', 'moule', 'sans', 'l', 'ouvrir', 'il', 'te']"
tcn_p114v_preTEI,nuict,"['ton', 'second', 'gect', 'si', 'tu', 'laissois', 'un', 'jour', 'ou', 'une']","['ton', 'moule', 'sans', 'l', 'ouvrir', 'il', 'te', 'le', 'fauldroit', 'aprés']"
tcn_p115r_preTEI,long temps,"['Si', 'ton', 'serpent', 'a', 'esté']","['sans', 'manger', 'il', 'advient', 'que', 'quand', 'tu', 'le', 'veulx', 'faire']"
tcn_p115v_preTEI,demye heure,"['et', 'laisse', 'ainsy', 'de', 'soy', 'mesmes', 'allumer', 'les', 'charbons', 'une']","['affin', 'qu', 'ilz', 's', 'eschaufent', 'peu', 'à', 'peu', 'et', 'non']"
tcn_p116v_preTEI,l’hiver,"['Au', 'l', 'cu', 'Pource', 'que']","['e', 'l', 'l', 'es', 'sont', 'cachées', 'en', 'terre', 'au', 'l']"
tcn_p116v_preTEI,en esté,"['&', 'couvertes', 'de', 'fi', 'en', 's', 'Aultres', 'font', 'plusieurs', 'moules']","['car', 'avecq', 'un', 'serp', 'en', 't', 'tu', 'en', 'peulx', 'faire']"
tcn_p120r_preTEI,jours,"['esté', 'premierement', 'en', 'la', 'fornaise', 'des', 'verriers', '4trois', 'ou', '4']","['et', 'trois', 'jours', 'et', 'trois', 'nuicts', 'en', 'une', 'casse', 'platte']"
tcn_p120r_preTEI,jours,"['la', 'fornaise', 'des', 'verriers', '4trois', 'ou', '4', 'jours', 'et', 'trois']","['et', 'trois', 'nuicts', 'en', 'une', 'casse', 'platte', 'là', 'où', 'il']"
tcn_p120r_preTEI,nuicts,"['verriers', '4trois', 'ou', '4', 'jours', 'et', 'trois', 'jours', 'et', 'trois']","['en', 'une', 'casse', 'platte', 'là', 'où', 'il', 'ne', 'soict', 'guere']"
tcn_p120r_preTEI,ans,"['non', 'point', 'en', 'or', 'Il', 'n', 'y', 'ha', 'pas', 'quarante']","['qu', 'on', 'le', 'sçait', 'en', 'Allemaigne']"
tcn_p120r_preTEI,premier jour,"['pour', 'l', 'entretenir', 'en', 'sa', 'force', 'il', 'fault', 'pour', 'le']","['luye', 'prendre', 'en', 'la', 'main', '&', 'luy', 'ouvrir', 'le', 'bec']"
tcn_p120r_preTEI,lendemain,"['jusques', 'à', 'ce', 'qu', 'il', 'aye', 'passé', 'sa', 'fantasie', 'Le']","['tu', 'luy', 'donneras', 'Et', 'le', 'paistras', 'ainsy', 'trois', 'ou', 'quattre']"
tcn_p120r_preTEI,jour,"['par', 'dessoubs', 'pour', 'luy', 'rafreschir', 'la', 'terre', 'fresche', 'tous', 'les']","['s', 'car', 'il', 's', 'en', 'delecte', 'fort', '&', 'y', 'mesler']"
tcn_p120r_preTEI,lendemain matin,"['quattre', 'fois', 'le', 'jour', '&', 'le', 'feras', 'aussy', 'boire', 'Le']","['tu', 'luy', 'donneras', 'en', 'sa', 'cage', 'de', 'la', 'chair', 'bien']"
tcn_p120r_preTEI,jour,"['elles', 'y', 'feront', 'bien', 'leurs', 'oeufs', 'pour', 'en', 'avoyr', 'tous']","['s', 'à', 'propos', 'quand', 'tu', 'voudras', 'si', 'tu', 'prends', 'plaisir']"
tcn_p120r_preTEI,jour,"['l', 'entretenir', 'en', 'sa', 'force', 'il', 'fault', 'pour', 'le', 'premier']","['luye', 'prendre', 'en', 'la', 'main', '&', 'luy', 'ouvrir', 'le', 'bec']"
tcn_p120v_preTEI,hors desaison quand l’hiver,"['donne', 'du', 'plaisir', 'pour', 'orner', 'les', 'tables', 'chambres', '&', 'cabinets']","['desnie', 'des', 'fleurs', 'Advise', 'doncq', 'de', 'les', 'ce', 'cueillir', 'lorsqu']"
tcn_p120v_preTEI,saison,"['plaisir', 'pour', 'orner', 'les', 'tables', 'chambres', '&', 'cabinets', 'hors', 'de']","['quand', 'l', 'hiver', 'desnie', 'des', 'fleurs', 'Advise', 'doncq', 'de', 'les']"
tcn_p121r_preTEI,plusieurs jours,"['ta', 'boicte', 'en', 'pourra', 'contenir', 'Cela', 'estant', 'ainsy', 'disposé', 'expose']","['au', 'soleil', 'chault', 'Et', 'comme', 'la', 'fleur', 'se', 'deseichera', 'le']"
tcn_p123r_preTEI,heures,"['evaporent', '&', 'la', 'fumée', 'en', 'est', 'dangereuse', 'Si', 'en', 'xii']","['il', 'n', 'est', 'fondu', '&', 'meslé', 'il', 'ne', 'se', 'fera']"
tcn_p123v_preTEI,bonmatin,"['Vostre', 'luth', 'estant', 'sec', 'mectés', 'de']","['vostre', 'crusol', 'dans', 'le', 'four', 'à', 'vent', '&', 'au', 'commancement']"
tcn_p123v_preTEI,heures,"['laisses', 'en', 'la', 'plaine', 'vigueur', 'd', 'iceluy', 'vos', 'matieres', 'xii']","['ou', 'un', 'jour', 'naturel', 'Faictes', 'à', 'chasque', 'foys', 'bonne', 'quantité']"
tcn_p123v_preTEI,journaturel,"['plaine', 'vigueur', 'd', 'iceluy', 'vos', 'matieres', 'xii', 'heures', 'ou', 'un']","['Faictes', 'à', 'chasque', 'foys', 'bonne', 'quantité', 'de', 'ceste', 'matiere', 'pour']"
tcn_p123v_preTEI,matin,"['Vostre', 'luth', 'estant', 'sec', 'mectés', 'de', 'bon']","['vostre', 'crusol', 'dans', 'le', 'four', 'à', 'vent', '&', 'au', 'commancement']"
tcn_p123v_preTEI,long temps,"['et', 'l', 'obscurciroit', 'Ceste', 'composition', 'susdicte', 't', 'est', 'suffisante', 'pour']","['quand', 'elle', 'ha', 'esté', 'tout', 'un', 'jour', 'au', 'foeu', 'doulx']"
tcn_p123v_preTEI,tout un jour,"['t', 'est', 'suffisante', 'pour', 'long', 'temps', 'quand', 'elle', 'ha', 'esté']","['au', 'foeu', 'doulx', 'doulx', 'au', 'commancement', '&', 'vigoré', 'de', 'degré']"
tcn_p125r_preTEI,long temps,"['aura', 'faict', 'bonne', 'prise', 'et', 'que', 'l', 'auras', 'paré', 'trempe']","['dans', 'l', 'eau', 'Et', 's', 'il', 'ne', 'se', 'veult', 'despouiller']"
tcn_p125r_preTEI,de nuict ou en temps            de,"['Fais', 'un', 'petit', 'trou', 'en', 'terre', '&', 'y', 'pose']","['silence', 'l', 'oreille', 'justement', '&', 'tu', 'entendras', 'aysement', 'la', 'rumeur']"
tcn_p126r_preTEI,nuict,"['essaye', 'le', 'sucre', 'fort', 'clarifié', 'Il', 'fault', 'tremper', 'toute', 'une']","['ou', 'un', 'jour', 'le', 'moule', 'de', 'plastre', 'plustost', 'que', 'gecter']"
tcn_p126r_preTEI,jour,"['fort', 'clarifié', 'Il', 'fault', 'tremper', 'toute', 'une', 'nuict', 'ou', 'un']","['le', 'moule', 'de', 'plastre', 'plustost', 'que', 'gecter', 'le', 'sucre', 'affin']"
tcn_p126r_preTEI,saison,"['mesme', 'Advise', 'doncq', 'de', 'faire', 'tes', 'moules', 'en', 'la', 'naturelle']","['de', 'que', 'chasque', 'chose', 'Le', 'raisin', 'communement', 'qu', 'on', 'veult']"
tcn_p126r_preTEI,jour,"['Il', 'fault', 'que', 'le', 'moule', 'aye', 'trempé', 'tout', 'un']","['et', 'une', 'nuict', 'dans', 'l', 'eau', 'froide', 'pour', 'et', 'soict']"
tcn_p126r_preTEI,nuict,"['que', 'le', 'moule', 'aye', 'trempé', 'tout', 'un', 'jour', 'et', 'une']","['dans', 'l', 'eau', 'froide', 'pour', 'et', 'soict', 'humide', 'quand', 'tu']"
tcn_p127r_preTEI,jours,"['loppe', 'de', 'fer', 'd', 'esmeri', '&', 'choses', 'qui', 'soubstiennent', 'plusieurs']","['grande', 'ignition']"
tcn_p129r_preTEI,long,"['à', 'gomme', 'point', 'trop', 'espesse', 'ou', 'car', 'l', 'huile', 'est']","['à', 'seicher', 'et', 'coule', 's', 'il', 'est', 'couché', 'cler', 'comme']"
tcn_p129v_preTEI,un jour,"['on', 'en', 'tire', 'le', 'pain', 'Et', 'qu', 'il', 'y', 'demeure']","['&', 'un', 'e', 'nuict', 'affin', 'qu', 'il', 'soict', 'bien', 'chau']"
tcn_p129v_preTEI,juin,"['pas', 'trop', 'aspre', 'ains', 'comme', 'la', 'chaleur', 'du', 'soleil', 'de']","['aultrement', 'les', 'animaulx', 'se', 'cuisent', 'Estant', 'sec', 'ne', 'les', 'mouille']"
tcn_p131v_preTEI,long temps,"['lezard', 'comme', 'le', 'naturel', 'En', 'chose', 'espesse', 'si', 'qui', 'garde']","['sa', 'chaleur', 's', 'il', 'y', 'a', 'gueres', 'd', 'estaim', 'il']"
tcn_p132v_preTEI,jours,"['bon', 'vinaigre', '&', 'la', 'y', 'ay', 'laissé', 'deulx', 'ou', 'trois']","['le', 'brouillant', 'plusieurs', 'foys', 'chasque', 'jour', 'Enfin', 'je', 'l', 'ay']"
tcn_p132v_preTEI,jour,"['bon', 'vinaigre', '&', 'la', 'y', 'ay', 'laissé', 'deulx', 'ou', 'trois']","['s', 'le', 'brouillant', 'plusieurs', 'foys', 'chasque', 'jour', 'Enfin', 'je', 'l']"
tcn_p135r_preTEI,enautomne,"['avoyr', 'esté', 'couppée', 'ou', 'lors', 'qu', 'elles', 'rebout', 'en', 't']","['pour', 'ce', 'que', 'les', 'nouvelles', 'foeilles', 'sont', 'plus', 'grumeleuses', '&']"
tcn_p140r_preTEI,longue,"['le', 'sable', 'des', 'præcedents', 'tu', 'le', 'doibs', 'avoyr', 'faict', 'de']","['main', 'car', 'il', 'sert', 'plusieurs', 'foys', 'Mays', 'plustost', 'que', 't']"
tcn_p140r_preTEI,bonne heure,"['Mays', 'plustost', 'que', 't', 'en', 'servir', 'fais', 'le', 'tremper', 'une']","['dans', 'l', 'eau', 'froide', '&', 'pour', 'le', 'moings', 'aultant', 'dans']"
tcn_p140r_preTEI,le,"['qui', 'est', 'de', 'plastre', 'blanc', 'pulverisé', '&', 'recuit', 'comme', 'pour']","['sable', 'des', 'præcedents', 'tu', 'le', 'doibs', 'avoyr', 'faict', 'de', 'longue']"
tcn_p140r_preTEI,nuict,"['bien', 'gouverné', 'Mays', 'il', 'est', 'bon', 'de', 'le', 'tremper', 'une']","['ou', 'un', 'jour', 'plustost', 'qu', 'i', 'gecter', 'affin', 'qu', 'il']"
tcn_p140r_preTEI,jour,"['il', 'est', 'bon', 'de', 'le', 'tremper', 'une', 'nuict', 'ou', 'un']","['plustost', 'qu', 'i', 'gecter', 'affin', 'qu', 'il', 'soict', 'bien', 'imbu']"
tcn_p143r_preTEI,hiver,"['Elles', 'se', 'tiennent', 'l']","['les', 'yeulx', 'clos', '&', 'sont', 'comme', 'mortes', 'estant', 'assopies', 'du']"
tcn_p143r_preTEI,lendemain,"['mortes', 'pource', 'qu', 'elles', 'sont', 'encores', 'trop', 'roydes', 'Mays', 'le']","['tu', 'les', 'manieras', '&', 'plieras', 'les', 'pattes', 'comme', 'tu', 'vouldras']"
tcn_p144r_preTEI,jours,"['Quand', 'elles', 'sont', 'mieulx', 'mortifiées', '&', 'reposées', 'deulx', 'ou', 'trois']","['elles', 'se', 'plient', 'et', 'manient', 'mieulx']"
tcn_p147v_preTEI,long temps,"['de', 'poelonne', 'vient', 'rouge', 'du', 'gect', 'mesmement', 'quand', 'il', 'est']","['au', 'foeu', 'm', 'pource', 'que', 'la', 'calamine', 's', 'exhale', 'Mays']"
tcn_p148v_preTEI,jours,"['façon', 'pour', 'faire', 'bien', 'un', 'moule', 'il', 'fault', 'bien', 'trois']","['Advise', 'en', 'moules', 'creux', '&', 'fantasques', 'd', 'avoir', 'du', 'plastre']"
tcn_p149r_preTEI,soir,"['ce', 'qu', 'il', 'soict', 'bien', 'rouge', 'Ou', 'bien', 'laisse', 'le']","['dans', 'un', 'bon', 'foeu', 'jusques', 'au', 'matin', 'Il', 'sera', 'fort']"
tcn_p149r_preTEI,matin,"['bien', 'laisse', 'le', 'soir', 'dans', 'un', 'bon', 'foeu', 'jusques', 'au']","['Il', 'sera', 'fort', 'doulx', 'pour', 'y', 'bien', 'graver', 'ce', 'que']"
tcn_p150v_preTEI,long temps,"['creux', 'pource', 'que', 'une', 'masse', 'espesse', 'de', 'plomb', 'principallement', 'demeure']","['chaulde', '&', 'mange', 'le', 'moule']"
tcn_p151r_preTEI,long temps,"['trou', 'du', 'ventre', 'tirer', 'la', 'terre', 'du', 'noyau', 'le', 'laissant']",['tremper;']
tcn_p152r_preTEI,jour,"['les', 'serpents', '&', 'lesards)', 'laisse', 'les', 'reposer', 'demeurer', 'morts', 'un']","['ou', 'deulx', 'pour', 'les', 'avoir', 'plus', 'maniables', 'Car', 'ilz', 'se']"
tcn_p153v_preTEI,long temps,"['&', 'fantasque', 'qu', 'en', 'un', 'petit', 'car', 'le', 'grand', 'demeure']","['au', 'foeu', '&', 'le', 'petit', 'est', 'bien', 'tost', 'recuit']"
tcn_p155r_preTEI,long temps,"['que', 'le', 'sable', 'se', 'trouve', 'meslé', 'parmy', 'les', 'foeuilles', 'fais']","['tremper', 'ton', 'ouvrage', 'dans', 'l', 'eau', 'affin', 'que', 'le', 'secouant']"
tcn_p160v_preTEI,nuit,"['s', 'encofreront', 'dans', 'la', 'chambre', 'Mays', 'il', 'fault', 'que', 'la']","['soict', 'obscure', '&', 'ne', 'fasse', 'point', 'de', '☾']"
tcn_p160v_preTEI,En hyver,[],"['lors', 'que', 'les', 'oiseaulx', 'ont', 'mué', 'escorche', 'les', '&', 'les']"
tcn_p160v_preTEI,Lhiver,"['au', 'four', 'qui', 'ne', 'soict', 'gueres', 'chault']","['ilEt', 'l', 'esté', 'cela', 'faict', 'pource', 'que', 'plustost', 'qu', 'ilz']"
tcn_p160v_preTEI,l’esté,"['ne', 'soict', 'gueres', 'chau', 'l', 't', 'Lhiver', 'i', 'l', 'Et']","['ce', 'l', 'a', 'faict', 'pource', 'que', 'p', 'l', 'ustost', 'qu']"
tcn_p160v_preTEI,L’hiver,"['mouche', 'se', 'mectroit', 'dans', 'les', 'yeulx', 'et', 'feroit', 'des', 'vers']","['il', 's', 'acoustrent', 'mieulx', '&', 'se', 'seichent', 'eulx', 'mesmes']"
tcn_p161r_preTEI,jours,"['on', 'præpare', 'pour', 'dorer', 'd', 'or', 'bruny', 'cinq', 'ou', 'six']","['jusques', 'à', 'ce', 'qu', 'il', 'ne', 'soict', 'aulcunement', 'grumeleux', '#']"
tcn_p161r_preTEI,bonespace,"['dans', 'un', 'four', 'de', 'reverberation', 'où', 'elles', 'soient', 'bien', 'rouges']","['de', 'temps', 'Estant', 'recuites', 'de', 'ceste', 'sorte', 'pulverise', 'les', '&']"
tcn_p161v_preTEI,jour,"['l', 'ayant', 'lavée', 'de', 'bon', 'vinaigre', 'l', 'espace', 'd', 'un']","['Et', 'elle', 'sera', 'bien', 'bruslée', 'p', '&', 'propre', 'meslée', 'subtiliée']"
tcn_p162r_preTEI,jours,"['marchandises', 'd', 'Ægipte', '&', 'd', 'Assyrie', 'que', 'communement', 'en', 'six']","['il', 'avoient', 'debité']"
tcn_p162v_preTEI,gelee,"['des', 'premiers', '&', 'par', 'ainsy', 'sont', 'atrapés', 'de', 'la', 'ch']","['on', 'les', 'deschausse', 'l', 'hiver', 'affin', 'que', 'l', 'hyver', 'le']"
tcn_p162v_preTEI,l’hiver,"['l', 'a', 'ch', 'ge', 'l', 'ee', 'on', 'l', 'es', 'deschausse']","['affin', 'que', 'l', 'hyver', 'l', 'e', 'froid', 'l', 'es', 'retarde']"
tcn_p162v_preTEI,l’hyver,"['l', 'ee', 'on', 'l', 'es', 'deschausse', 'l', 'hiver', 'affin', 'que']","['l', 'e', 'froid', 'l', 'es', 'retarde', 'et', 'que', 'l', 'e']"
tcn_p162v_preTEI,l’hiver,"['En', 'Espaigne', 'on', 'l', 'es', 'deschausse']","['&', 'l', 'esté', 'on', 'l', 'es', 'chausse', 'fort', 'de', 'terre']"
tcn_p162v_preTEI,l’esté,"['En', 'Espaigne', 'on', 'l', 'es', 'deschausse', 'l', 'hiver', '&']","['on', 'l', 'es', 'chausse', 'fort', 'de', 'terre']"
tcn_p162v_preTEI,jours,"['sur', 'quelque', 'chose', 'plaine', '&', 'le', 'laisser', 'ainsy', 'seicher', 'quelques']","['pource', 'que', 'en', 'seichant', 'les', 'escailles', 'se', 'monstrent', 'plus', 'rudes']"
tcn_p164v_preTEI,"diverse foys, mays continue","['plus', 'par', 'dedans', 'Ne', 'les', 'mets', 'pas', 'à', 'recuire', 'à']","['quand', 'tu', 'as', 'commancé', 'Et', 'ne', 'les', 'mects', 'pas', 'à']"
tcn_p165r_preTEI,long temps,"['en', 'terre', 'maigre', 'est', 'le', 'meilleur', 'Il', 'ne', 'fault', 'pas']","['garder', 'les', 'moules', 'de', 'plastre', 'gras', 'car', 'ils', 'semblent', 'la']"
tcn_p165r_preTEI,long temps,"['ilz', 'sont', 'faicts', '&', 'gecter', 'Le', 'bon', 'plastre', 'se', 'garde']","['en', 'moules']"
tcn_p165r_preTEI,jour,"['ou', 'noire', 'Mays', 'il', 'fault', 'laisser', 'seicher', 'la', 'colle', 'un']","['sans', 'y', 'toucher']"
tcn_p165v_preTEI,long temps,"['faict', 'mourir', 'les', 'aultres', 'et', 'il', 's', 'y', 'gardera', 'fort']","['sans', 'se', 'gaster', 'Si', 'tu', 'as', 'quelque', 'entameure', 'en', 'la']"
tcn_p165v_preTEI,long temps,"['Estant', 'moulés', 'ne', 'les', 'garde', 'pas']","['ains', 'les', 'employe', 'u', 'le', 'plustot', 'que', 'tu', 'pourras', 'pource']"
tcn_p165v_preTEI,long temps,"['employe', 'u', 'le', 'plustot', 'que', 'tu', 'pourras', 'pource', 'qu', 'estant']","['gardés', 'ilz', 'sont', 'subgects', 'à', 'se', 'corrompre']"
tcn_p166r_preTEI,espace de milleans,"['sit', 'prius', '&', 'que', 'on', 'tient', 'que', 'd', 'ans', 'l']","['tous', 'les', 'arts', 'ont', 'esté', 'inventés', 'que', 'tu', 'ne', 'penses']"
tcn_p166r_preTEI,long temps,"['de', 'nouveau', 'les', 'livres', 'de', 'Numa', 'ensepvelis', 'par', '&', 'de']","['incogneus', '&', 'oubliés', 'pour', 'les', 'publier', 'à', 'ceulx', 'qui', 'les']"
tcn_p166r_preTEI,jour præcedent,"['pour', 'les', 'publier', 'à', 'ceulx', 'qui', 'les', 'ignorent;', 'que', 'le']","['est', 'præcepteur', 'du', 'subsequent', 'par', 'ainsy', 'que', 'tu', 'as', 'eu']"
tcn_p166r_preTEI,subsequent,"['qui', 'les', 'ignorent;', 'que', 'le', 'jour', 'præcedent', 'est', 'præcepteur', 'du']","['par', 'ainsy', 'que', 'tu', 'as', 'eu', 'besoing', 'd', 'aprendre', 'des']"
tcn_p166r_preTEI,præcedents,"['par', 'ainsy', 'que', 'tu', 'as', 'eu', 'besoing', 'd', 'aprendre', 'des']","['pour', 'enseigner', 'les', 'subsequents', 'Les', 'Latins', 'ont', 'prins', 'des', 'Grecs']"
tcn_p166r_preTEI,subsequents,"['as', 'eu', 'besoing', 'd', 'aprendre', 'des', 'præcedents', 'pour', 'enseigner', 'les']","['Les', 'Latins', 'ont', 'prins', 'des', 'Grecs', 'comme', 'Ciceron', 'de', 'Platon']"
tcn_p170v_preTEI,an,['L'],"['mil', 'cinq', 'cens', 'sept', 'an', 'te', 'huict', 'le', 'deuxiesme', 'de']"
tcn_p170v_preTEI,juillet,"['L', 'an', 'mil', 'cinq', 'cens', 'septante', 'huict', 'le', 'deuxiesme', 'de']","['a', 'esté', 'faict', 'transport', 'aulx', 'heritiers', 'deu', 'feu', 'sieur', 'Ouvryer']"
tcn_p170v_preTEI,année,"['transport', 'leur', 'a', 'esté', 'faict', 'sur', 'les', 'fruictz', 'de', 'l']","['mil', 'cinq', 'cens', 'septante', 'neuf', 'de', 'deux', 'trois', 'cens', 'quarante']"
