folio,text in tag,before,after
tcn_p021v_preTEI,grenades,"['cela', 'empire', 'les', 'blesseures', 'Il', 'ne', 'fault', 'pas', 'que', 'les']","['soient', 'si', 'aigres', 'Mays', 'il', 'est', 'bon', 'qu', 'elles', 'soient']"
tcn_p022v_preTEI,harquebus,"['&', 'par', 'ces', 'coches', 'on', 'passe', 'le', 'croc', 'de', 'l']","['qui', 'a', 'un', 'trou', 'par', 'lequel', 'on', 'passe', 'par', 'dessoubs']"
tcn_p022v_preTEI,orgues,"['ung', 'sur', 'l', 'aultre', 'Car', 'l', 'aultre', 'Ceste', 'fasson', 'd']","['faict', 'faussée', '&', 'est', 'bien', 'asseurée', 'car', 'les', 'aultres', 'qui']"
tcn_p022v_preTEI,canons,"['font', 'd', 'une', 'piece', 'comme', 'solide', 'quarrée', 'n', 'ont', 'les']","['longs', 'que', 'de', 'troi', 'quatre', 'un', 'pan', '&', 'demy', 'Aussy']"
tcn_p022v_preTEI,Petite harquebus à croc,[],"['poise', '40', 'lb', 'ha', 'de', 'long', 'quattre', 'pans', 'se', 'charge']"
tcn_p022v_preTEI,double canon,['Le'],"['n', 'est', 'rien', 'different', 'du', 'grand', 'canon', 'ordinayre', 'sinon', 'qu']"
tcn_p022v_preTEI,grand canon,"['Le', 'double', 'canon', 'n', 'est', 'rien', 'different', 'du']","['ordinayre', 'sinon', 'qu', 'il', 'porte', 'sa', 'balle', 'qui', 'ha', 'une']"
tcn_p022v_preTEI,canon,"['Le', 'double']","['n', 'est', 'rien', 'different', 'du', 'grand', 'canon', 'ordinayre', 'sinon', 'qu']"
tcn_p022v_preTEI,canon,"['Le', 'double', 'canon', 'n', 'est', 'rien', 'different', 'du', 'grand']","['ordinayre', 'sinon', 'qu', 'il', 'porte', 'sa', 'balle', 'qui', 'ha', 'une']"
tcn_p022v_preTEI,canon,"['La', 'ligne', 'est', 'la', 'douziesme', 'partye', 'de', 'la', 'balle', 'du']","['À', 'la', 'culasse', 'il', 'ha', 'une', 'ligne', 'd', 'espesseur', 'plus']"
tcn_p022v_preTEI,canon,"['culasse', 'il', 'ha', 'une', 'ligne', 'd', 'espesseur', 'plus', 'que', 'le']","['&', 'demye', 'au', 'devant', 'Sa', 'charge', 'est', 'de', 'six', 'ou']"
tcn_p022v_preTEI,basilics,"['pour', 'une', 'entrée', 'que', 'pour', 'execution', 'ordinaire', 'On', 'les', 'aporte']","['qui', 'sont', 'pieces', 'faictes', 'à', 'plaisir']"
tcn_p022v_preTEI,pieces,"['que', 'pour', 'execution', 'ordinaire', 'On', 'les', 'aporte', 'basilics', 'qui', 'sont']","['faictes', 'à', 'plaisir']"
tcn_p023r_preTEI,Mortier,[],"['tel', 'se', 'faict', 'qui', 'poise', 'trois', 'quintals', 'porte', 'balle', 'de']"
tcn_p023r_preTEI,canon,"['tel', 'se', 'faict', 'qui', 'poise', 'trois', 'quintals', 'porte', 'balle', 'de']","['platte', 'du', 'costé', 'qu', 'elle', 'doibt', 'sortir', '&', 'ronde', 'par']"
