folio,text in tag,before,after
tl_p041r_preTEI,fifth,"['with', 'half', 'as', 'much', 'sand', 'and', 'a', 'quarter', 'or', 'a']","['of', 'horse', 'dung', 'And', 'leave', 'it', 'to', 'dry', 'then', 'turn']"
tl_p041r_preTEI,quarter part,"['can', 'burn', 'it', 'with', 'aspalte', 'or', 'mix', 'it', 'with', 'a']","['of', 'tripoli', 'Guard', 'against', 'bread', 'falling', 'into', 'your', 'sand', 'because']"
tl_p042v_preTEI,coats,"['Give', 'two', 'or', 'three']","['of', 'quite', 'white', 'glue', 'for', 'painting', 'Next', 'varnish', 'with', 'varnish']"
tl_p043r_preTEI,meza onça,"['℞', 'stagno', 'dolce']","['farlo', 'fondere', 'in', 'un', 'cochiaro', 'Depoi', 'fonduto', 'gectarly', 'dentro', 'una']"
tl_p043r_preTEI,℥,"['farlo', 'fondere', 'in', 'un', 'cochiaro', 'Depoi', 'fonduto', 'gectarly', 'dentro', 'una']","['de', '☿', 'mesedar', 'insieme', 'Essendo', 'freddo', 'macinar', 'supra', 'il', 'porfidio']"
tl_p043r_preTEI,℥,"['insieme', 'Essendo', 'freddo', 'macinar', 'supra', 'il', 'porfidio', 'Dapoi', 'piglia', 'una']","['de', 'sal', 'armoniaco', 'una', '℥', 'de', 'solfo', 'del', 'più', 'giallo']"
tl_p043r_preTEI,℥,"['il', 'porfidio', 'Dapoi', 'piglia', 'una', '℥', 'de', 'sal', 'armoniaco', 'una']","['de', 'solfo', 'del', 'più', 'giallo', 'que', 'se', 'possa', 'troval', 'macinar']"
tl_p043v_preTEI,drop,"['claret', 'colored', 'as', 'you', 'like', 'If', 'you', 'please', 'put', 'a']","['of', 'lemon', 'or', 'orange', 'juice', 'in', 'it', '&', 'it', 'will']"
tl_p043v_preTEI,line,"['And', 'then', 'the', 'thickness', 'of', 'the', 'barrel', 'gains', 'about', 'one']","['over', 'the', 'caliber', 'and', 'the', 'sight', 'another', 'It', 'would', 'therefore']"
tl_p044r_preTEI,king’s feet,"['The', 'proportion', 'is', 'of', 'the', 'fowling', 'piece', 'is', '4']","['long', '&', 'the', 'ball', 'xviii', 'deniers', 'the', 'charge', 'vi', 'deniers']"
tl_p044r_preTEI,feet,"['proportion', 'is', 'of', 'the', 'fowling', 'piece', 'is', '4', 'king', 's']","['long', '&', 'the', 'ball', 'xviii', 'deniers', 'the', 'charge', 'vi', 'deniers']"
tl_p044r_preTEI,inches,"['iiiixx', 'pans', '&', '3', 'feet', 'lxi', '&', 'a', 'half', 'two']","['&', 'a', 'few', 'lines', 'which', 'is', 'the', 'Paris', 'aulne', 'The']"
tl_p044r_preTEI,lines,"['feet', 'lxi', '&', 'a', 'half', 'two', 'inches', '&', 'a', 'few']","['which', 'is', 'the', 'Paris', 'aulne', 'The', 'medium', 'hackbut', 'which', 'is']"
tl_p044r_preTEI,paces,"['deniers', 'v', 'deniers', 'of', 'powder', '&', 'a', 'range', 'of', 'lx']",[]
tl_p044r_preTEI,lb,"['They', 'mix', 'viii']","['or', 'ten', 'of', 'lead', 'per', 'quintal', 'of', 'tin', 'in', 'cities']"
tl_p044r_preTEI,quintal,"['They', 'mix', 'viii', 'lb', 'or', 'ten', 'of', 'lead', 'per']","['of', 'tin', 'in', 'cities', 'where', 'they', 'are', 'sworn', 'masters', 'But']"
tl_p044r_preTEI,lb,"['add', 'as', 'much', 'as', 'they', 'can', 'One', 'also', 'uses', 'ii']","['of', 'looking-glass', 'tin', 'to', 'bind', 'it', '&', 'three', 'lb', 'of']"
tl_p044r_preTEI,lb,"['ii', 'lb', 'of', 'looking-glass', 'tin', 'to', 'bind', 'it', '&', 'three']","['of', 'debris', 'that', 'is', 'to', 'say', 'the', 'copper', 'shards', 'that']"
tl_p044r_preTEI,every eight days,"['from', 'pushing', 'back', 'it', 'is', 'necessary', 'to', 'clean', 'your', 'arquebus']","['&', 'rub', 'it', 'with', 'oil', '&', 'when', 'you', 'fire', 'wet']"
tl_p044v_preTEI,dozen,"['hairs', 'in', 'the', 'entire', 'sieve', 'They', 'sell', 'them', 'by', 'the']","['&', 'each', 'dozen', 'xxx', 'sous', 'They', 'bring', 'them', 'to', 'Toulouse']"
tl_p044v_preTEI,as much ,"['because', 'it', 'is', 'too', 'fatty', 'but', 'take', 'rosin', '&', 'sulfur']","['as', 'of', 'one', 'as', 'the', 'other', '&', 'as', 'much', 'of']"
tl_p045r_preTEI, long as the width of 4or 5 ,"['One', 'needs', 'to', 'make', 'a', 'wooden', 'pipe', 'as']","['fingers', 'which', 'should', 'be', 'hollowed', 'precisely', 'according', 'to', 'the', 'mouth']"
tl_p045r_preTEI,wide as you want to make yourcartridge,"['of', 'large', 'printed', 'books', 'in', 'the', 'form', 'of', 'D', 'as']","['long', 'wrap', 'the', 'paper', 'around', 'the', 'baton', 'B', '&', 'at']"
tl_p045r_preTEI,paces,"['waxed', 'cloth', 'or', 'waxed', 'paper', 'it', 'will', 'reach', 'one', 'hundred']","['&', 'will', 'make', 'for', 'great', 'piercing', '&', 'the', 'hail', 'shot']"
tl_p046r_preTEI,drops,"['shell', 'and', 'as', 'much', 'rose', 'honey', '&', 'seven', 'or', 'eight']","['of', 'oil', 'of', 'sulfur', '&', 'mix', 'it', 'well', 'all', 'together']"
tl_p046r_preTEI,space of 4 or five,"['four', 'or', 'five', 'fresh', 'crow', 'eggs', '&', 'the', 'over', 'the']","['mornings', 'cook', 'one', 'of', 'them', 'and', 'having', 'mixed', 'in', 'it']"
tl_p046r_preTEI,drop,"['mixed', 'in', 'it', 'a', 'bit', 'of', 'powdered', 'gentian', '&', 'one']","['of', 'oil', 'of', 'sulfur', 'give', 'it', 'to', 'the', 'patient', 'It']"
tl_p047r_preTEI,℥,"['Sal', 'ammoniac', 'i']","['rock', 'salt', '1', '℥', 'alum', 'half', 'an', '℥', 'Make', 'water']"
tl_p047r_preTEI,℥,"['Sal', 'ammoniac', 'i', '℥', 'rock', 'salt', '1']","['alum', 'half', 'an', '℥', 'Make', 'water', 'with', 'the', 'retort', 'and']"
tl_p047r_preTEI,half an℥,"['Sal', 'ammoniac', 'i', '℥', 'rock', 'salt', '1', '℥', 'alum']","['Make', 'water', 'with', 'the', 'retort', 'and', 'as', 'soon', 'as', 'you']"
tl_p047r_preTEI,drop,"['soles', 'of', 'the', 'feet', 'with', 'wax', 'oil', '&', 'take', 'one']","['or', 'two', 'of', 'it', 'with', 'a', 'spoonful', 'of', 'broth', 'The']"
tl_p047r_preTEI,spoonful,"['&', 'take', 'one', 'drop', 'or', 'two', 'of', 'it', 'with', 'a']","['of', 'broth', 'The', 'root', 'of', 'consolida', 'maior', 'pestled', '&', 'put']"
tl_p047v_preTEI,half,"['Some', 'to', 'make', 'it', 'run', 'neatly', 'put']","['metal', '&', 'half', 'copper', 'Others', 'take', 'one', 'part', 'of', 'potin']"
tl_p047v_preTEI,half,"['Some', 'to', 'make', 'it', 'run', 'neatly', 'put', 'half', 'metal', '&']","['copper', 'Others', 'take', 'one', 'part', 'of', 'potin', '&', 'one', 'part']"
tl_p047v_preTEI,part,"['neatly', 'put', 'half', 'metal', '&', 'half', 'copper', 'Others', 'take', 'one']","['of', 'potin', '&', 'one', 'part', 'of', 'copper', 'latten', 'Others', 'take']"
tl_p047v_preTEI,part,"['half', 'copper', 'Others', 'take', 'one', 'part', 'of', 'potin', '&', 'one']","['of', 'copper', 'latten', 'Others', 'take', 'one', 'part', 'of', 'candlestick', 'latten']"
tl_p047v_preTEI,part,"['potin', '&', 'one', 'part', 'of', 'copper', 'latten', 'Others', 'take', 'one']","['of', 'candlestick', 'latten', '&', 'one', 'part', 'of', 'basin', 'latten', 'And']"
tl_p047v_preTEI,part,"['latten', 'Others', 'take', 'one', 'part', 'of', 'candlestick', 'latten', '&', 'one']","['of', 'basin', 'latten', 'And', 'among', 'basins', 'the', 'latten', 'of', 'larger']"
tl_p047v_preTEI,carat,"['Finely', 'calcined', 'pumice', 'stone', 'casts', '22']","['gold', 'without', 'repair', 'but', 'it', 'needs', 'to', 'be', 'ablaze', 'and']"
tl_p048r_preTEI,grains,"['is', 'to', 'say', 'iii', 'or', '4', 'or', 'up', 'to', '5']","['mixed', 'with', 'their', 'food', 'Having', 'given', 'it', 'to', 'them', 'for']"
tl_p048v_preTEI,lb,"['℞', 'one']","['of', 'antimony', 'half', 'a', 'lb', 'black', 'soap', 'and', 'half', 'a']"
tl_p048v_preTEI,half a lb,"['℞', 'one', 'lb', 'of', 'antimony']","['black', 'soap', 'and', 'half', 'a', 'lb', 'of', 'tartar', 'from', 'Montpellier']"
tl_p048v_preTEI,half a lb,"['one', 'lb', 'of', 'antimony', 'half', 'a', 'lb', 'black', 'soap', 'and']","['of', 'tartar', 'from', 'Montpellier', 'Once', 'the', 'whole', 'is', 'pulverized', 'one']"
tl_p048v_preTEI,a third,"['and', 'it', 'will', 'be', 'necessary', 'that', 'it', 'is', 'reduced', 'by']","['Then', 'one', 'needs', 'to', 'cast', 'it', 'on', 'a', 'tile', 'and']"
tl_p048v_preTEI,as much of one as ofthe other,"['the', 'antimony', '&', 'mix', 'it', 'with', 'saltpeter', '&', 'pulverized', 'tartar']","['&', 'having', 'heated', 'a', 'pot', 'or', 'crucible', 'red', 'hot', 'they']"
tl_p048v_preTEI,lb,"['them', 'One', 'Pewterers', 'put', 'in', 'on', 'the', 'fine', 'tin', 'one']","['of', 'looking-glass', 'tin', 'per', 'one', 'quintal', 'of', 'fine', 'tin', '&']"
tl_p048v_preTEI,quintal,"['the', 'fine', 'tin', 'one', 'lb', 'of', 'looking-glass', 'tin', 'per', 'one']","['of', 'fine', 'tin', '&', 'two', 'lb', '&', 'a', 'half', 'or']"
tl_p048v_preTEI,lb,"['looking-glass', 'tin', 'per', 'one', 'quintal', 'of', 'fine', 'tin', '&', 'two']","['&', 'a', 'half', 'or', 'three', 'lb', 'of', 'red', '&', 'soft']"
tl_p048v_preTEI,lb,"['fine', 'tin', '&', 'two', 'lb', '&', 'a', 'half', 'or', 'three']","['of', 'red', '&', 'soft', 'cauldron', 'copper', 'which', 'is', 'better', 'than']"
tl_p048v_preTEI,quarters,"['heats', 'the', 'mold', 'well', 'or', 'one', 'casts', 'large', 'works', 'Three']","['of', 'lead', 'per', 'one', 'lb', 'of', 'soft', 'tin', 'makes', 'a']"
tl_p048v_preTEI,lb,"['one', 'casts', 'large', 'works', 'Three', 'quarters', 'of', 'lead', 'per', 'one']","['of', 'soft', 'tin', 'makes', 'a', 'very', 'liquid', 'line', '&', 'proper']"
tl_p049r_preTEI,lb,"['in', 'front', 'of', 'churches', 'in', 'it', 'melt', 'one', 'for', 'one']","['of', 'tin', 'a', 'half', 'of', 'lead', '&', 'cast', 'in', 'stone']"
tl_p049r_preTEI,half,"['in', 'it', 'melt', 'one', 'for', 'one', 'lb', 'of', 'tin', 'a']","['of', 'lead', '&', 'cast', 'in', 'stone', '&', 'if', 'they', 'want']"
tl_p049r_preTEI,half,"['&', 'if', 'they', 'want', 'their', 'work', 'whiter', 'they', 'put', 'p']","['tin', 'and', 'half', 'lead', 'but', 'the', 'first', 'mixture', 'is', 'the']"
tl_p049r_preTEI,quarter,"['on', 'glass', 'with', 'resin', 'Some', 'put', 'into', 'the', 'lead', 'a']","['of', 'tin', 'Looking-glass', 'tin', 'renders', 'the', 'work', 'stronger']"
tl_p049r_preTEI,as much of one as of the other,"['Burnt', '&', 'calcined', 'pumice', 'stone', 'Burnt', '&', 'calcined', 'cuttlefish', 'bones']","[';', '&', 'ashes', 'of', 'walnut', 'tree', 'or', 'vine', 'well', 'boiled']"
tl_p049r_preTEI,quintal,"['They', 'put', 'into', 'one']","['of', 'fine', 'tin', 'one', 'lb', 'of', 'looking-glass', 'tin', 'which', 'renders']"
tl_p049r_preTEI,lb,"['They', 'put', 'into', 'one', 'quintal', 'of', 'fine', 'tin', 'one']","['of', 'looking-glass', 'tin', 'which', 'renders', 'the', 'tin', 'thicker', 'There', 'are']"
tl_p049v_preTEI,paces,"['the', 'smallest', 'The', 'largeish', 'one', 'will', 'reach', '25', 'to', '30']",[]
tl_p050v_preTEI,small beads,"['like', 'that', 'from', 'Germany', '&', 'Biscaye', 'which', 'is', 'sold', 'in']","['Some', 'curry', 'steel', 'giving', 'it', 'a', 'heating', 'then', 'temper', 'it']"
tl_p051v_preTEI,part,"['again', 'to', 'boil', 'thoroughly', 'then', 'finally', 'you', 'put', 'in', 'one']","['of', 'lampblack', 'that', 'you', 'have', 'previously', 'ground', 'on', 'marble', 'with']"
tl_p052r_preTEI,capacity of one ,"['thick', 'if', 'it', 'can', 'be', 'd', 'one', '&', 'of', 'the']","['pitcher', 'or', 'earthen', 'jug', 'Around', 'the', 'feast', 'of', 'St', 'John']"
tl_p052r_preTEI,half an ounce,"['with', 'this', 'dozen', '&', 'a', 'half', 'egg', 'yolks', 'put', 'in']","['(others', 'say', 'for', 'lx', 'eggs', 'half', 'a', 'lb)', 'of', 'female']"
tl_p052r_preTEI,half a lb,"['put', 'in', 'half', 'an', 'ounce', '(others', 'say', 'for', 'lx', 'eggs']","[')', 'of', 'female', 'silkworm', 'seeds', 'And', 'after', 'having', 'luted', 'the']"
tl_p052r_preTEI,lb,"['half', 'an', 'ounce', '(others', 'say', 'for', 'lx', 'eggs', 'half', 'a']","[')', 'of', 'female', 'silkworm', 'seeds', 'And', 'after', 'having', 'luted', 'the']"
tl_p052v_preTEI,℥,"['in', 'a', 'mortar', 'And', 'keep', 'this', 'powder', 'carefully', 'because', 'one']","['of', 'this', 'thrown', 'on', 'iii', 'lb', 'of', 'molten', '♁', 'reduces']"
tl_p052v_preTEI,lb,"['powder', 'carefully', 'because', 'one', '℥', 'of', 'this', 'thrown', 'on', 'iii']","['of', 'molten', '♁', 'reduces', 'it', 'to', 'finer', '☉', 'than', 'the']"
tl_p053r_preTEI,half,"['One', 'mixes', 'it', 'according', 'to', 'some']","['tin', '&', 'half', 'lead', 'and', 'to', 'l', 'eschafer', 'it', 'one']"
tl_p053r_preTEI,half,"['One', 'mixes', 'it', 'according', 'to', 'some', 'half', 'tin', '&']","['lead', 'and', 'to', 'l', 'eschafer', 'it', 'one', 'mixes', 'in', 'a']"
tl_p053v_preTEI,ounce,"['is', 'to', 'say', 'eggs', 'that', 'which', 'is', 'sold', 'by', 'the']","['which', 'is', 'commonly', 'sold', 'in', 'Languedoc', 'iii', 'lb', 'v', 's']"
tl_p053v_preTEI,lb,"['by', 'the', 'ounce', 'which', 'is', 'commonly', 'sold', 'in', 'Languedoc', 'iii']","['v', 's', 'The', 'one', 'from', 'Spain', 'that', 'merchants', 'bring', 'there']"
tl_p053v_preTEI,ounce,"['to', 'illnesses', '&', 'make', 'more', 'silk', 'In', 'Spain', 'from', 'one']","['of', 'silk', 'seed', 'worms', 'are', 'produced', 'from', 'it', 'which', 'commonly']"
tl_p053v_preTEI,lb,"['worms', 'are', 'produced', 'from', 'it', 'which', 'commonly', 'yield', 'ord', 'xv']","['of', 'silk', 'But', 'the', 'ounce', 'from', 'one', 'ounce', 'of', 'seed']"
tl_p053v_preTEI,ounce,"['which', 'commonly', 'yield', 'ord', 'xv', 'lb', 'of', 'silk', 'But', 'the']","['from', 'one', 'ounce', 'of', 'seed', 'produced', 'in', 'France', 'only', 'x']"
tl_p053v_preTEI,ounces,"['France', 'only', 'x', 'or', 'xii', 'come', 'out', 'of', 'it', 'Three']","['of', 'seed', 'are', 'for', 'producing', 'such', 'a', 'quantity', 'of', 'worms']"
tl_p053v_preTEI,times ,"['And', 'then', 'arrange', 'them', 'on', 'the', 'shelves', 'And', 'three']","['per', 'day', 'one', 'needs', 'to', 'exchange', 'fresh', 'leaves', 'And', 'if']"
tl_p054r_preTEI,size of a ,"['to', 'spin', 'their', 'prison', 'which', 'one', 'calls', 'cocoon', 'commonly', 'the']","['pigeon', 'egg', 'although', 'one', 'finds', 'much', 'larger', 'ones', 'because', 'it']"
tl_p054r_preTEI,by half,"['own', 'sap', 'it', 'for', 'three', 'weeks', 'it', 'comes', 'out', 'diminished']","['For', 'when', 'it', 'begins', 'to', 'spin', 'it', 'is', 'as', 'long']"
tl_p054r_preTEI,as long as a ,"['by', 'half', 'For', 'when', 'it', 'begins', 'to', 'spin', 'it', 'is']","['ring', 'finger', '&', 'has', 'eight', 'feet', '&', 'coming', 'out', 'it']"
tl_p054r_preTEI,shorter by half,"['finger', '&', 'has', 'eight', 'feet', '&', 'coming', 'out', 'it', 'is']","['&', 'only', 'has', '4', 'feet', 'On', 'the', 'other', 'hand', 'it']"
tl_p055v_preTEI,as much of one as of the other,"['separately', '&', 'horseradish', 'leaf', 'separately', '&', 'mix', 'these', 'two', 'waters']","['&', 'temper', 'in', 'this']"
tl_p055v_preTEI,leagues,"['it', 'will', 'make', 'a', 'trail', 'that', 'will', 'show', 'for', 'ten']","['because', 'the', 'water', 'is', 'parted', 'wherever', 'the', 'oil', 'has', 'passed']"
tl_p055v_preTEI,parts,"['mixed', 'with', 'tin', 'only', 'for', 'giving', 'it', 'strength', 'and', 'two']","['of', 'tin', 'for', 'lead', 'for', 'of', 'one', 'of', 'tin', 'or']"
tl_p056r_preTEI,pecks,"['a', 'muid', 'or', 'other', 'vessel', 'then', 'throw', 'into', 'it', 'two']","['of', 'salt']"
tl_p056r_preTEI,double ,"['a', 'litte', 'more', 'than', 'tepid', '&', 'take', 'three', 'or', 'four']","['handfuls', 'of', 'fatty', 'red', 'earth', 'soak', 'it', '&', 'throw', 'it']"
tl_p056r_preTEI,as much ,"['throw', 'it', 'into', 'the', 'cauldron', 'with', 'the', 'said', 'water', 'Take']","['pigeon', 'dung', 'as', 'the', 'said', 'earth', '&', 'as', 'much', 'horse']"
tl_p056r_preTEI,as much ,"['Take', 'as', 'much', 'pigeon', 'dung', 'as', 'the', 'said', 'earth', '&']","['horse', 'dung', '&', 'as', 'much', 'iron', 'filings', '&', 'mix', 'the']"
tl_p056r_preTEI,as much ,"['as', 'the', 'said', 'earth', '&', 'as', 'much', 'horse', 'dung', '&']","['iron', 'filings', '&', 'mix', 'the', 'whole', 'separately', '&', 'throw', 'it']"
tl_p057v_preTEI,size of a ,"['the', 'earth', 'only', 'the', 'leather', 'remains', 'neatly', 'imprinted', 'of', 'the']","['pea', 'And', 'then', 'you', 'give', 'the', 'leather', 'two', 'or', 'three']"
tl_p058v_preTEI,pint,"['oil', 'in', 'Flanders', 'costs', 'at', 'least', 'a', 'hundred', 'sous', 'a']","['The', 'azure', 'requires', 'a', 'little', 'fatty', 'oil', 'because', 'it', 'has']"
tl_p060v_preTEI,liards',"['a', 'stick', 'until', 'it', 'is', 'dry', 'And', 'put', 'in', 'two']","['worth', 'of', 'good', 'eau-de-vie', 'And', 'if', 'you', 'extract', 'the', 'tear']"
tl_p061v_preTEI,half,"['glass', 'but', 'of', 'canvas', 'anointed', 'with', 'clear', 'turpentine', 'varnish', 'namely']","['turpentine', 'oil', '&', 'almost', 'half', 'turpentine', 'because', 'this', 'light', 'which']"
tl_p061v_preTEI,almosthalf,"['anointed', 'with', 'clear', 'turpentine', 'varnish', 'namely', 'half', 'turpentine', 'oil', '&']","['turpentine', 'because', 'this', 'light', 'which', 'is', 'not', 'as', 'bright', 'as']"
tl_p061v_preTEI,a,"['A', 'slab', 'of', 'marble', '&', 'p', 'glass']","['glass', 'thumb', 'thick', 'is', 'more', 'appropriate', 'than', 'anything', 'else', 'for']"
tl_p066r_preTEI,ounce,"['the', 'gold', 'is', 'dry', '&', 'you', 'clean', 'it', 'for', 'an']","['is', 'still', 'gold', 'In', 'Flanders', 'women', 'make', 'gild', 'It', 'is']"
tl_p066v_preTEI,in half,"['of', 'bread', 'freshly', 'drawn', 'from', 'the', 'oven', '&', 'split', 'them']","['&', 'as', 'hot', 'as', 'may', 'be', 'done', 'apply', 'them', '&']"
tl_p066v_preTEI,times a,"['be', 'done', 'apply', 'them', '&', 'they', '&', 'do', 'this', '3']","['day', '&', 'continue', '4', 'or', '5', 'days', 'Next', 'make', 'a']"
tl_p066v_preTEI,as much in one go as one can hold in a,"['the', 'hair', 'from', 'the', 'tail', 'of', 'a', 'squirrel', 's', 'fur']","['card', 'folded', 'up', 'like', 'a', 'cannule', 'And', 'putting', 'it', 'thus']"
tl_p068v_preTEI,degree of heat,"['know', 'its', 'heat', 'first', 'melt', 'it', 'well', 'with', 'such', 'a']","['so', 'hot', 'that', 'it', 'promptly', 'burns', 'in', 'a', 'shiver', 'a']"
tl_p069r_preTEI,half,['with'],"['lead', 'comes', 'out', 'almost', 'better', 'than', 'pure', 'tin', 'pure', 'or']"
tl_p069v_preTEI,quarterpart,"['good', 'to', 'mix', 'it', 'with', 'a', 'little', 'copper', 'like', 'a']","['with', 'the', 'substance', 'of', 'skillets']"
tl_p069v_preTEI,lb,"['Founders', 'do', 'cast', 'frames', 'up', 'to', '30', 'or', '40']","['but', 'not', 'more']"
tl_p070r_preTEI,quarter,"['One', 'finds', 'that', 'it', 'comes', 'out', 'better', 'alloyed', 'with', 'a']","['of', 'copper', 'but', 'let', 'it', 'be', 'cast', 'very', 'hot']"
tl_p071r_preTEI,to know if it is hotenough,"['up', 'they', 'remove', 'it', 'from', 'light', 'it', 'with', 'burning', 'paper']","['Next', 'to', 'ignite', 'it', 'entirely', 'they', 'pour', 'it', 'from', 'one']"
tl_p071r_preTEI,sufficient quantity,"['it', 'again', 'a', 'little', 'adding', 'a', 'few', 'cloves', '&', 'a']","['of', 'sugar', 'And', 'they', 'boi', 'drink', 'it', 'as', 'hot', 'as']"
tl_p071v_preTEI,half lb,"['To', 'a']","['of', 'spike', 'lavender', 'oil', 'put', 'in', '4', '℥', 'of', 'sandarac']"
tl_p071v_preTEI,℥,"['a', 'half', 'lb', 'of', 'spike', 'lavender', 'oil', 'put', 'in', '4']","['of', 'sandarac', '&', 'mastic', 'subtly', 'pulverized', 'And', 'first', 'boil', 'your']"
tl_p072v_preTEI,part,"['melted', 'in', 'a', 'tin', 'dish', 'It', 'is', 'composed', 'of', 'one']","['looking-glass', 'tin', 'one', 'part', 'soft', 'tin', '&', 'another', 'part', 'lead']"
tl_p072v_preTEI,part,"['dish', 'It', 'is', 'composed', 'of', 'one', 'part', 'looking-glass', 'tin', 'one']","['soft', 'tin', '&', 'another', 'part', 'lead', 'It', 'runs', 'very', 'neatly']"
tl_p072v_preTEI,lb,"['alloy', 'good', 'for', 'running', 'lead', '&', 'tin', 'is', 'per', 'one']","['of', 'lead', 'one', 'lb', '&', 'a', 'half', 'of', 'tin', 'Aultr']"
tl_p072v_preTEI,lb,"['lead', '&', 'tin', 'is', 'per', 'one', 'lb', 'of', 'lead', 'one']","['&', 'a', 'half', 'of', 'tin', 'Aultr', 'in', 'order', 'that', 'the']"
tl_p072v_preTEI,part,"['Aultr', 'in', 'order', 'that', 'the', 'tin', 'exceeds', 'more', 'than', 'one']","['It', 'is', 'solder', 'which', 'flows', 'well', '&', 'is', 'good', 'for']"
tl_p073r_preTEI,ounce,"['Take', 'one']","['of', 'sal', 'ammoniac', 'and', 'grind', 'it', 'in', 'an', 'iron', 'mortar']"
tl_p073r_preTEI,ounce,"['it', 'in', 'an', 'iron', 'mortar', 'Once', 'well', 'ground', 'take', 'one']","['of', 'sulfur', 'and']"
tl_p073v_preTEI,ounce,"['sal', 'ammoniac', '&', 'grind', 'it', 'together', 'again', 'Then', 'take', 'one']","['of', 'soft', 'tin', '&', 'one', 'ounce', 'of', 'quicksilver', 'then', 'melt']"
tl_p073v_preTEI,ounce,"['again', 'Then', 'take', 'one', 'ounce', 'of', 'soft', 'tin', '&', 'one']","['of', 'quicksilver', 'then', 'melt', 'your', 'tin', '&', 'put', 'your', 'quicksilver']"
tl_p073v_preTEI,ounces,"['Take', 'two']","['of', 'spike', 'lavender', 'oil', '&', 'one', 'ounce', 'of', 'sandarac', 'Take']"
tl_p073v_preTEI,ounce,"['Take', 'two']","['s', 'of', 'spike', 'lavender', 'oil', '&', 'one', 'ounce', 'of', 'sandarac']"
tl_p073v_preTEI,ounce,"['Take', 'one']","['of', 'verinse', 'Venice', 'turpentine', '&', 'one', 'quarter', 'ounce', 'of', 'oil']"
tl_p073v_preTEI,quarter ounce,"['Take', 'one', 'ounce', 'of', 'verinse', 'Venice', 'turpentine', '&', 'one']","['of', 'oil', 'of', 'perolle', 'petrolle', '&', 'one', 'ounce', 'of', 'sandarac']"
tl_p073v_preTEI,ounce,"['Take', 'one', 'ounce', 'of', 'verinse', 'Venice', 'turpentine', '&', 'one', 'quarter']","['of', 'oil', 'of', 'perolle', 'petrolle', '&', 'one', 'ounce', 'of', 'sandarac']"
tl_p073v_preTEI,ounce,"['Take', 'one']","['of', 'sal', 'ammoniac', 'with', 'one', 'ounce', 'of', 'brouillamini', 'and', 'half']"
tl_p073v_preTEI,ounce,"['Take', 'one', 'ounce', 'of', 'sal', 'ammoniac', 'with', 'one']","['of', 'brouillamini', 'and', 'half', 'of', 'copper', 'filings', 'with', 'one', 'ounce']"
tl_p073v_preTEI,ounce,"['ounce', 'of', 'brouillamini', 'and', 'half', 'of', 'copper', 'filings', 'with', 'one']","['of', 'sulfur', '&', 'a', 'half-septier', 'of', 'vinegar', 'Push', 'it', 'all']"
tl_p073v_preTEI,half-septier,"['of', 'copper', 'filings', 'with', 'one', 'ounce', 'of', 'sulfur', '&', 'a']","['of', 'vinegar', 'Push', 'it', 'all', 'into', 'a', 'small', 'tile', 'oven']"
tl_p074r_preTEI,pounds,"['Take', 'two']","['of', 'sulfur', '&', 'melt', 'it', '&', 'put', 'it', 'into', 'two']"
tl_p074r_preTEI,pounds,"['of', 'sulfur', '&', 'melt', 'it', '&', 'put', 'it', 'into', 'two']","['of', 'merecuse', 'mercury', 'And', 'if', 'this', 'substance', 'ignites', 'cover', 'it']"
tl_p074r_preTEI,pound,"['Take', 'one']","['of', 'linseed', 'oil', 'and', 'then', 'you', 'will', 'put', 'it', 'in']"
tl_p074r_preTEI,half an ounce,"['boils', 'for', 'the', 'space', 'of', 'five', 'hours', 'You', 'will', 'take']","['of', 'flour', 'glue', '&', 'you', 'will', 'make', 'it', 'boil', 'just']"
tl_p074r_preTEI,ounces,"['a', 'spoon', 'And', 'then', 'after', 'you', 'will', 'put', 'in', 'two']","['of', 'well-pestled', 'sandarac', '&', 'will', 'do', 'as', 'above', 'And', 'then']"
tl_p074r_preTEI,ounces,"['And', 'then', 'after', 'you', 'will', 'take', 'mastic', '&', 'arabeic', 'two']","['each', 'which', 'will', 'both', 'be', 'well', 'ground', 'and', 'you', 'will']"
tl_p074r_preTEI,ounces,"['And', 'then', 'you', 'will', 'put', 'd', 'araucq', 'rock', 'alum', 'two']","['&', 'then', 'you', 'will', 'make', 'it', 'boil', 'And', 'if', 'you']"
tl_p074r_preTEI,ounces,"['you', 'will', 'make', 'it', 'boil', 'And', 'if', 'you', 'add', 'two']","['of', 'l', 'arable', 'arabic', 'to', 'it', 'if', 'you', 'see', 'that']"
tl_p075r_preTEI,ounces,"['Take', 'looking-glass', 'tin', 'two']","['of', 'quicksilver', '&', 'melt', 'the', 'looking-glass', 'tin', 'into', 'a', 'new']"
tl_p075r_preTEI,half-septier,"['Take', 'a']","['of', 'vinegar', 'with', 'one', 'ounce', 'of', 'verdigris', '&', 'one', 'ounce']"
tl_p075r_preTEI,ounce,"['Take', 'a', 'half-septier', 'of', 'vinegar', 'with', 'one']","['of', 'verdigris', '&', 'one', 'ounce', 'of', 'copperas', '&', 'one', 'ounce']"
tl_p075r_preTEI,ounce,"['half-septier', 'of', 'vinegar', 'with', 'one', 'ounce', 'of', 'verdigris', '&', 'one']","['of', 'copperas', '&', 'one', 'ounce', 'of', 'solle', 'then', 'put', 'them']"
