folio,text in tag,before,after
tc_p111v_preTEI,este,"['Les', 'petits', 'lesards', 'quon', 'prend', 'l']","['de', 'la', 'grandeur', 'de', 'petites', 'lesardes', 'gris', 'sur', 'le', 'dos']"
tc_p112r_preTEI,long,"['tu', 'en', 'as', 'provision', 'ou', 'que', 'tu', 'les', 'veuilles', 'garder']","['temps', 'Que', 'tu', 'leur', 'donnes', 'des', 'grenoilles', 'vives', '&', 'non']"
tc_p112r_preTEI,une ou demye heure,"['jusques', 'a', 'ce', 'quil', 'soict', 'mort', 'ce', 'qui', 'sera', 'en']","['Mays', 'si', 'tu', 'est', 'presse']"
tc_p113v_preTEI,quart dheure,"['fai', 'acheve', 'laisse', 'faire', 'prise', 'ce', 'qui', 'sera', 'dans', 'un']","['Lors', 'despouille', 'le', 'contour', 'dardille', 'qui', 'te', 'servira', 'pour', 'aultre']"
tc_p114r_preTEI,espacedun pater n,"['🝋', 'Ce', 'faict', 'trempe', 'le', 'rev', 'to', 'n', 'moule', 'l']","['oster', 'to', 'n', 'moule', 'da', 'n', 's', 'leau', 'n', 'o']"
tc_p114v_preTEI,quartdheure,"['tout', '&', 'resuive', 'les', 'plus', 'subtilles', 'parties', 'Adoncq', 'laisse', 'un']","['fayre', 'prise', 'puys', 'oste', 'le', 'cercle', '&', 'tourtelle', 'dardille', 'Et']"
tc_p114v_preTEI,jour,"['de', 'vye', 'Toutesfois', 'le', 'mieux', 'seroit', 'de', 'mouler', 'au', 'mesme']","['les', '4', 'ou', '5', 'moules', 'que', 'tu', 'peulx', 'faire', 'pourceque']"
tc_p114v_preTEI,jour,"['faire', 'pourceque', 'ces', 'animaulx', 'infects', 'deulx', 'mesmes', 'sont', 'dans', 'un']","['puants', 'Ayant', 'laisse', 'tes', 'moules', 'un', 'jour', 'ou', 'deulx', 'es']"
tc_p114v_preTEI,jour,"['sont', 'dans', 'un', 'jour', 'puants', 'Ayant', 'laisse', 'tes', 'moules', 'un']","['ou', 'deulx', 'es', 'a', 'essorer', 'car', 'il', 'se', 'garderont', 'humides']"
tc_p114v_preTEI,moys,"['es', 'a', 'essorer', 'car', 'il', 'se', 'garderont', 'humides', 'bien', 'un']","['fais', 'les', 'souspirails', 'a', 'une', 'moictie']"
tc_p114v_preTEI,jour,"['tu', 'as', 'faict', 'ton', 'second', 'gect', 'si', 'tu', 'laissois', 'un']","['ou', 'une', 'nuict', 'ton', 'moule', 'sans', 'louvrir', 'Il', 'te', 'le']"
tc_p114v_preTEI,nuict,"['ton', 'second', 'gect', 'si', 'tu', 'laissois', 'un', 'jour', 'ou', 'une']","['ton', 'moule', 'sans', 'louvrir', 'Il', 'te', 'le', 'fauldroit', 'apres', 'tremper']"
tc_p115r_preTEI,long temps,"['Si', 'ton', 'serpent', 'a', 'este']","['sans', 'manger', 'il', 'advient', 'que', 'quand', 'tu', 'le', 'veulx', 'faire']"
tc_p115v_preTEI,demye heure,"['et', 'laisse', 'ainsy', 'de', 'soy', 'mesmes', 'allumer', 'les', 'charbons', 'une']","['affin', 'quilz', 'seschaufent', 'peu', 'a', 'peu', 'et', 'non', 'tout', 'a']"
tc_p116v_preTEI,lhiver,"['Aulcu', 'Pourceque']","['elles', 'sont', 'cachees', 'en', 'terre', 'Aulcuns', 'les', 'nourrissent', 'des', 'en']"
tc_p116v_preTEI,en este,"['&', 'couvertes', 'de', 'fi', 'en', 's', 'Aultres', 'font', 'plusieurs', 'moules']","['Car', 'avecq', 'un', 'serp', 'en', 't', 'tu', 'en', 'peulx', 'faire']"
tc_p120r_preTEI,jours,"['este', 'premierement', 'en', 'la', 'fornaise', 'des', 'verriers', '4trois', 'ou', '4']","['et', 'trois', 'jours', 'et', 'trois', 'nuicts', 'en', 'une', 'casse', 'platte']"
tc_p120r_preTEI,jours,"['la', 'fornaise', 'des', 'verriers', '4trois', 'ou', '4', 'jours', 'et', 'trois']","['et', 'trois', 'nuicts', 'en', 'une', 'casse', 'platte', 'la', 'ou', 'il']"
tc_p120r_preTEI,nuicts,"['verriers', '4trois', 'ou', '4', 'jours', 'et', 'trois', 'jours', 'et', 'trois']","['en', 'une', 'casse', 'platte', 'la', 'ou', 'il', 'ne', 'soict', 'guere']"
tc_p120r_preTEI,ans,"['mays', 'non', 'point', 'en', 'or', 'Il', 'ny', 'ha', 'pas', 'quarante']","['quon', 'le', 'scait', 'en', 'allemaigne']"
tc_p120r_preTEI,premier jour,"['ainsy', 'pour', 'lentretenir', 'en', 'sa', 'force', 'il', 'fault', 'pour', 'le']","['luye', 'prendre', 'en', 'la', 'main', '&', 'luy', 'ouvrir', 'le', 'bec']"
tc_p120r_preTEI,lendemain,"['amaigrisse', 'jusques', 'a', 'ce', 'quil', 'aye', 'passe', 'sa', 'fantasie', 'Le']","['tu', 'luy', 'donneras', 'Et', 'le', 'paistras', 'ainsy', 'trois', 'ou', 'quattre']"
tc_p120r_preTEI,jour,"['par', 'dessoubs', 'pour', 'luy', 'rafreschir', 'la', 'terre', 'fresche', 'tous', 'les']","['s', 'car', 'il', 'sen', 'delecte', 'fort', '&', 'y', 'mesler', 'des']"
tc_p120r_preTEI,lendemain matin,"['quattre', 'fois', 'le', 'jour', '&', 'le', 'feras', 'aussy', 'boire', 'Le']","['tu', 'luy', 'donneras', 'en', 'sa', 'cage', 'de', 'la', 'chair', 'bien']"
tc_p120r_preTEI,jour,"['elles', 'y', 'feront', 'bien', 'leurs', 'oeufs', 'pour', 'en', 'avoyr', 'tous']","['s', 'a', 'propos', 'quand', 'tu', 'voudras', 'Si', 'tu', 'prends', 'plaisir']"
tc_p120r_preTEI,jour,"['pour', 'lentretenir', 'en', 'sa', 'force', 'il', 'fault', 'pour', 'le', 'premier']","['luye', 'prendre', 'en', 'la', 'main', '&', 'luy', 'ouvrir', 'le', 'bec']"
tc_p120v_preTEI,hors desaison quand lhiver,"['donne', 'du', 'plaisir', 'pour', 'orner', 'les', 'tables', 'chambres', '&', 'cabinets']","['desnie', 'des', 'fleurs', 'Advise', 'doncq', 'de', 'les', 'ce', 'cueillir', 'lors']"
tc_p120v_preTEI,saison,"['plaisir', 'pour', 'orner', 'les', 'tables', 'chambres', '&', 'cabinets', 'hors', 'de']","['quand', 'lhiver', 'desnie', 'des', 'fleurs', 'Advise', 'doncq', 'de', 'les', 'ce']"
tc_p121r_preTEI,plusieurs jours,"['ta', 'boicte', 'en', 'pourra', 'contenir', 'Cela', 'estant', 'ainsy', 'dispose', 'expose']","['au', 'soleil', 'chault', 'Et', 'comme', 'la', 'fleur', 'se', 'deseichera', 'le']"
tc_p123r_preTEI,heures,"['sevaporent', '&', 'la', 'fumee', 'en', 'est', 'dangereuse', 'si', 'en', 'xii']","['il', 'nest', 'fondu', '&', 'mesle', 'il', 'ne', 'se', 'fera', 'point']"
tc_p123v_preTEI,bonmatin,"['Vostre', 'luth', 'estant', 'sec', 'mectes', 'de']","['vostre', 'crusol', 'dans', 'le', 'four', 'a', 'vent', '&', 'au', 'commancement']"
tc_p123v_preTEI,heures,"['y', 'laisses', 'en', 'la', 'plaine', 'vigueur', 'diceluy', 'vos', 'matieres', 'xii']","['ou', 'un', 'jour', 'naturel', 'Faictes', 'a', 'chasque', 'foys', 'bonne', 'quantite']"
tc_p123v_preTEI,journaturel,"['la', 'plaine', 'vigueur', 'diceluy', 'vos', 'matieres', 'xii', 'heures', 'ou', 'un']","['Faictes', 'a', 'chasque', 'foys', 'bonne', 'quantite', 'de', 'ceste', 'matiere', 'pour']"
tc_p123v_preTEI,matin,"['Vostre', 'luth', 'estant', 'sec', 'mectes', 'de', 'bon']","['vostre', 'crusol', 'dans', 'le', 'four', 'a', 'vent', '&', 'au', 'commancement']"
tc_p123v_preTEI,long temps,"['mectois', 'trop', 'et', 'lobscurciroit', 'Ceste', 'composition', 'susdicte', 'test', 'suffisante', 'pour']","['Quand', 'elle', 'ha', 'este', 'tout', 'un', 'jour', 'au', 'foeu', 'doulx']"
tc_p123v_preTEI,tout un jour,"['susdicte', 'test', 'suffisante', 'pour', 'long', 'temps', 'Quand', 'elle', 'ha', 'este']","['au', 'foeu', 'doulx', 'doulx', 'au', 'commancement', '&', 'vigore', 'de', 'degre']"
tc_p125r_preTEI,long temps,"['second', 'aura', 'faict', 'bonne', 'prise', 'Et', 'que', 'lauras', 'pare', 'Trempe']","['dans', 'leau', 'Et', 'sil', 'ne', 'se', 'veult', 'despouiller', 'trempe', 'le']"
tc_p125r_preTEI,de nuict ou en tempsde,"['Fais', 'un', 'petit', 'trou', 'en', 'terre', '&', 'y', 'pose']","['Silence', 'loreille', 'justement', '&', 'tu', 'entendras', 'aysement', 'la', 'rumeur']"
tc_p126r_preTEI,nuict,"['essaye', 'le', 'sucre', 'fort', 'clarifie', 'Il', 'fault', 'tremper', 'toute', 'une']","['ou', 'un', 'jour', 'le', 'moule', 'de', 'plastre', 'plustost', 'que', 'gecter']"
tc_p126r_preTEI,jour,"['fort', 'clarifie', 'Il', 'fault', 'tremper', 'toute', 'une', 'nuict', 'ou', 'un']","['le', 'moule', 'de', 'plastre', 'plustost', 'que', 'gecter', 'le', 'sucre', 'affin']"
tc_p126r_preTEI,saison,"['mesme', 'Advise', 'doncq', 'de', 'faire', 'tes', 'moules', 'en', 'la', 'naturelle']","['de', 'que', 'chasque', 'chose', 'Le', 'raisin', 'communement', 'quon', 'veult', 'gecter']"
tc_p126r_preTEI,jour,"['Il', 'fault', 'que', 'le', 'moule', 'aye', 'trempe', 'tout', 'un']","['et', 'une', 'nuict', 'dans', 'leau', 'froide', 'pour', 'et', 'soict', 'humide']"
tc_p126r_preTEI,nuict,"['que', 'le', 'moule', 'aye', 'trempe', 'tout', 'un', 'jour', 'et', 'une']","['dans', 'leau', 'froide', 'pour', 'et', 'soict', 'humide', 'quand', 'tu', 'gectes']"
tc_p127r_preTEI,jours,"['de', 'loppe', 'de', 'fer', 'desmeri', '&', 'choses', 'qui', 'soubstiennent', 'plusieurs']","['grande', 'ignition']"
tc_p129r_preTEI,long,"['couleurs', 'a', 'gomme', 'point', 'trop', 'espesse', 'ou', 'car', 'lhuile', 'est']","['a', 'seicher', 'et', 'coule', 'sil', 'est', 'couche', 'cler', 'comme', 'les']"
tc_p129v_preTEI,un jour,"['quand', 'on', 'en', 'tire', 'le', 'pain', 'Et', 'quil', 'y', 'demeure']","['&', 'un', 'e', 'nuict', 'affin', 'quil', 'soict', 'bien', 'chau', 'sec']"
tc_p129v_preTEI,juin,"['pas', 'trop', 'aspre', 'ains', 'comme', 'la', 'chaleur', 'du', 'soleil', 'de']","['aultrement', 'les', 'animaulx', 'se', 'cuisent', 'Estant', 'sec', 'ne', 'les', 'mouille']"
tc_p131v_preTEI,long temps,"['lezard', 'comme', 'le', 'naturel', 'En', 'chose', 'espesse', 'si', 'qui', 'garde']","['sa', 'chaleur', 'sil', 'y', 'a', 'gueres', 'destaim', 'il', 'faict', 'soufler']"
tc_p132v_preTEI,jours,"['fort', 'bon', 'vinaigre', '&', 'lauy', 'ay', 'laisse', 'deulx', 'ou', 'trois']","['le', 'brouillant', 'plusieurs', 'foys', 'chasque', 'jour', 'en', 'fin', 'je', 'lay']"
tc_p132v_preTEI,jour,"['fort', 'bon', 'vinaigre', '&', 'lauy', 'ay', 'laisse', 'deulx', 'ou', 'trois']","['s', 'le', 'brouillant', 'plusieurs', 'foys', 'chasque', 'jour', 'en', 'fin', 'je']"
tc_p135r_preTEI,en automne,"['apres', 'avoyr', 'este', 'couppee', 'ou', 'lors', 'quelles', 'rebout', 'en', 't']","['pource', 'que', 'les', 'nouvelles', 'foeilles', 'sont', 'plus', 'grumeleuses', '&', 'ont']"
tc_p140r_preTEI,delongu,"['pour', 'le', 'sable', 'des', 'præcedents', 'Tu', 'le', 'doibs', 'avoyr', 'faict']","['e', 'main', 'car', 'il', 'sert', 'plusieurs', 'foys', 'Mays', 'plustost', 'que']"
tc_p140r_preTEI,bonne heure,"['foys', 'Mays', 'plustost', 'que', 'ten', 'servir', 'fais', 'le', 'tremper', 'une']","['dans', 'leau', 'froide', '&', 'pour', 'le', 'moings', 'aultant', 'dans', 'leau']"
tc_p140r_preTEI,le,"['qui', 'est', 'de', 'plastre', 'blanc', 'pulverise', '&', 'recuit', 'comme', 'pour']","['sable', 'des', 'præcedents', 'Tu', 'le', 'doibs', 'avoyr', 'faict', 'de', 'longue']"
tc_p140r_preTEI,nuict,"['bien', 'gouverne', 'Mays', 'il', 'est', 'bon', 'de', 'le', 'tremper', 'une']","['ou', 'un', 'jour', 'plustost', 'qui', 'gecter', 'affin', 'quil', 'soict', 'bien']"
tc_p140r_preTEI,jour,"['il', 'est', 'bon', 'de', 'le', 'tremper', 'une', 'nuict', 'ou', 'un']","['plustost', 'qui', 'gecter', 'affin', 'quil', 'soict', 'bien', 'imbu', 'Le', 'mesme']"
tc_p143r_preTEI,hiver,"['Elles', 'se', 'tiennent', 'l']","['les', 'yeulx', 'clos', '&', 'sont', 'comme', 'mortes', 'estant', 'assopies', 'du']"
tc_p143r_preTEI,lendemain,"['sont', 'mortes', 'pource', 'quelles', 'sont', 'encores', 'trop', 'roydes', 'Mays', 'le']","['tu', 'les', 'manieras', '&', 'plieras', 'les', 'pattes', 'comme', 'tu', 'vouldras']"
tc_p144r_preTEI,jours,"['Quand', 'elles', 'sont', 'mieulx', 'mortifiees', '&', 'reposees', 'deulx', 'ou', 'trois']","['elles', 'se', 'plient', 'et', 'manient', 'mieulx']"
tc_p147v_preTEI,long temps,"['de', 'poelonne', 'vient', 'rouge', 'du', 'gect', 'mesmem', 'quand', 'il', 'est']","['au', 'foeu', 'm', 'pourceque', 'la', 'calamine', 'sexhale', 'Mays', 'le', 'letton']"
tc_p148v_preTEI,jours,"['facon', 'pour', 'faire', 'bien', 'un', 'moule', 'il', 'fault', 'bien', 'trois']","['Advise', 'en', 'moules', 'creux', '&', 'fantasques', 'davoir', 'du', 'plastre', 'fort']"
tc_p149r_preTEI,soir,"['a', 'ce', 'quil', 'soict', 'bien', 'rouge', 'Ou', 'bien', 'laisse', 'le']","['dans', 'un', 'bon', 'foeu', 'jusques', 'au', 'matin', 'il', 'sera', 'fort']"
tc_p149r_preTEI,matin,"['bien', 'laisse', 'le', 'soir', 'dans', 'un', 'bon', 'foeu', 'jusques', 'au']","['il', 'sera', 'fort', 'doulx', 'pour', 'y', 'bien', 'graver', 'ce', 'que']"
tc_p150v_preTEI,long temps,"['en', 'creux', 'pourceque', 'une', 'masse', 'espesse', 'de', 'plomb', 'principallem', 'demeure']","['chaulde', '&', 'mange', 'le', 'moule']"
tc_p151r_preTEI,long temps,"['trou', 'du', 'ventre', 'tirer', 'la', 'terre', 'du', 'noyau', 'le', 'laissant']",['tremper']
tc_p152r_preTEI,jour,"['les', 'serpents', '&', 'lesards)', 'laisse', 'les', 'reposer', 'demeurer', 'morts', 'un']","['ou', 'deulx', 'pour', 'les', 'avoir', 'plus', 'maniables', 'Car', 'ilz', 'se']"
tc_p153v_preTEI,long temps,"['moule', '&', 'fantasque', 'quen', 'un', 'petit', 'Car', 'le', 'grand', 'demeure']","['au', 'foeu', '&', 'le', 'petit', 'est', 'bien', 'tost', 'recuit']"
tc_p155r_preTEI,long temps,"['que', 'le', 'sable', 'se', 'trouve', 'mesle', 'parmy', 'les', 'foeuilles', 'fais']","['tremper', 'ton', 'ouvrage', 'dans', 'leau', 'affin', 'que', 'le', 'secouant', 'dans']"
tc_p160v_preTEI,nuit,"['touls', 'sencofreront', 'dans', 'la', 'chambre', 'Mays', 'il', 'fault', 'que', 'la']","['soict', 'obscure', '&', 'ne', 'fasse', 'point', 'de', '☾']"
tc_p160v_preTEI,En hyver,[],"['lors', 'que', 'les', 'oiseaulx', 'ont', 'mue', 'escorche', 'les', '&', 'les']"
tc_p160v_preTEI,Lhiver,"['au', 'four', 'qui', 'ne', 'soict', 'gueres', 'chault']","['ilEt', 'leste', 'cela', 'faict', 'pource', 'que', 'plustost', 'quilz']"
tc_p160v_preTEI,leste,"['au', 'four', 'qui', 'ne', 'soict', 'gueres', 'chault', 'Lhiver', 'ilEt']","['cela', 'faict', 'pource', 'que', 'plustost', 'quilz']"
tc_p160v_preTEI,lhiver,"['mouche', 'se', 'mectroit', 'dans', 'les', 'yeulx', 'et', 'feroit', 'des', 'vers']","['il', 'sacoustrent', 'mieulx', '&', 'se', 'seichent', 'eulx', 'mesmes']"
tc_p161r_preTEI,jours,"['mat', 'quon', 'præpare', 'pour', 'dorer', 'dor', 'bruny', 'cinq', 'ou', 'six']","['jusques', 'a', 'ce', 'quil', 'ne', 'soict', 'aulcunement', 'grumeleux', '#', 'nota']"
tc_p161r_preTEI,bonespace,"['dans', 'un', 'four', 'de', 'reverberation', 'ou', 'elles', 'soient', 'bien', 'rouges']","['de', 'temps', 'Estant', 'recuites', 'de', 'ceste', 'sorte', 'pulverise', 'les', '&']"
tc_p161v_preTEI,jour,"['four', 'de', 'reverberation', 'layant', 'lavee', 'de', 'bon', 'vinaigre', 'lespace', 'dun']","['Et', 'elle', 'sera', 'bien', 'bruslee', 'p', '&', 'propre', 'meslee', 'subtiliee']"
tc_p162r_preTEI,jours,"['portoient', 'des', 'marchandises', 'dægipte', '&', 'dassyrie', 'que', 'communem', 'en', 'six']","['il', 'avoient', 'debite']"
tc_p162v_preTEI,gelee,"['des', 'premiers', '&', 'par', 'ainsy', 'sont', 'atrapes', 'de', 'la', 'ch']","['On', 'les', 'deschausse', 'lhiver', 'affin', 'que', 'lhyver', 'le', 'froid', 'les']"
tc_p162v_preTEI,lhiver,"['ainsy', 'sont', 'atrapes', 'de', 'la', 'ch', 'gelee', 'On', 'les', 'deschausse']","['affin', 'que', 'lhyver', 'le', 'froid', 'les', 'retarde', 'Et', 'que', 'le']"
tc_p162v_preTEI,lhyver,"['de', 'la', 'ch', 'gelee', 'On', 'les', 'deschausse', 'lhiver', 'affin', 'que']","['le', 'froid', 'les', 'retarde', 'Et', 'que', 'le', 'florissant', 'plus', 'tard']"
tc_p162v_preTEI,lhiver,"['En', 'espaigne', 'on', 'les', 'deschausse']","['&', 'leste', 'on', 'les', 'chausse', 'fort', 'de', 'terre']"
tc_p162v_preTEI,leste,"['En', 'espaigne', 'on', 'les', 'deschausse', 'lhiver', '&']","['on', 'les', 'chausse', 'fort', 'de', 'terre']"
tc_p162v_preTEI,jours,"['sur', 'quelque', 'chose', 'plaine', '&', 'le', 'laisser', 'ainsy', 'seicher', 'quelques']","['pourceque', 'en', 'seichant', 'les', 'escailles', 'se', 'monstrent', 'plus', 'rudes', '&']"
tc_p164v_preTEI,diverse foys Mays continue,"['plus', 'par', 'dedans', 'Ne', 'les', 'mets', 'pas', 'a', 'recuire', 'a']","['quand', 'tu', 'as', 'commance', 'Et', 'ne', 'les', 'mects', 'pas', 'a']"
tc_p165r_preTEI,long temps,"['en', 'terre', 'maigre', 'est', 'le', 'meilleur', 'Il', 'ne', 'fault', 'pas']","['garder', 'les', 'moules', 'de', 'plastre', 'gras', 'car', 'ils', 'semblent', 'la']"
tc_p165r_preTEI,long temps,"['quilz', 'sont', 'faicts', '&', 'gecter', 'Le', 'bon', 'plastre', 'se', 'garde']","['en', 'moules']"
tc_p165r_preTEI,jour,"['ou', 'noire', 'Mays', 'il', 'fault', 'laisser', 'seicher', 'la', 'colle', 'un']","['sans', 'y', 'toucher']"
tc_p165v_preTEI,long temps,"['as', 'faict', 'mourir', 'les', 'aultres', 'Et', 'il', 'sy', 'gardera', 'fort']","['sans', 'se', 'gaster', 'Si', 'tu', 'as', 'quelque', 'entameure', 'en', 'la']"
tc_p165v_preTEI,long temps,"['Estant', 'moules', 'ne', 'les', 'garde', 'pas']","['Ains', 'les', 'employe', 'u', 'le', 'plustot', 'que', 'tu', 'pourras', 'pourcequestant']"
tc_p165v_preTEI,long temps,"['Ains', 'les', 'employe', 'u', 'le', 'plustot', 'que', 'tu', 'pourras', 'pourcequestant']","['gardes', 'ilz', 'sont', 'subgects', 'a', 'se', 'corrompre']"
tc_p166r_preTEI,espace de milleans,"['sit', 'prius', '&', 'que', 'on', 'tient', 'que', 'd', 'ans', 'l']","['tous', 'les', 'arts', 'ont', 'este', 'inventes', 'que', 'tu', 'ne', 'penses']"
tc_p166r_preTEI,long temps,"['de', 'nouveau', 'les', 'livres', 'de', 'Numa', 'ensepvelis', 'par', '&', 'de']","['incogneus', '&', 'oublies', 'pour', 'les', 'publier', 'a', 'ceulx', 'qui', 'les']"
tc_p166r_preTEI,jour præcedent,"['pour', 'les', 'publier', 'a', 'ceulx', 'qui', 'les', 'ignorent', 'Que', 'le']","['est', 'præcepteur', 'du', 'subsequent', 'par', 'ainsy', 'que', 'tu', 'as', 'eu']"
tc_p166r_preTEI,subsequent,"['qui', 'les', 'ignorent', 'Que', 'le', 'jour', 'præcedent', 'est', 'præcepteur', 'du']","['par', 'ainsy', 'que', 'tu', 'as', 'eu', 'besoing', 'daprendre', 'des', 'præcedents']"
tc_p166r_preTEI,præcedents,"['subsequent', 'par', 'ainsy', 'que', 'tu', 'as', 'eu', 'besoing', 'daprendre', 'des']","['pour', 'enseigner', 'les', 'subsequents', 'Les', 'Latins', 'ont', 'prins', 'des', 'grecs']"
tc_p166r_preTEI,subsequents,"['tu', 'as', 'eu', 'besoing', 'daprendre', 'des', 'præcedents', 'pour', 'enseigner', 'les']","['Les', 'Latins', 'ont', 'prins', 'des', 'grecs', 'comme', 'Ciceron', 'de', 'platon']"
tc_p170v_preTEI,an,['L'],"['mil', 'cinq', 'cens', 'sept', 'an', 'te', 'huict', 'le', 'deuxiesme', 'de']"
tc_p170v_preTEI,Juillet,"['Lan', 'mil', 'cinq', 'cens', 'septante', 'huict', 'le', 'deuxiesme', 'de']","['a', 'este', 'faict', 'Transport', 'aulx', 'heritiers', 'deu', 'feu', 'sieur', 'ouvryer']"
tc_p170v_preTEI,annee,"['transport', 'leur', 'a', 'este', 'faict', 'sur', 'les', 'fruictz', 'de', 'l']","['mil', 'cinq', 'cens', 'septante', 'neuf', 'de', 'deux', 'trois', 'cens', 'quarante']"
